1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 이게머여 귀신이라도 본줄알앗네"
1,새삼 파카가 진짜 인성이 좋은게 보인다 탑은 선픽후픽차이가 엄청심해서 솔랭에서도 파카가 후픽가져가려하는데 여기선 그냥 뭐가됫든 맞춰주는게 보이네
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 커신 ㄷㄷ"
1,하진ㅁ자왤케못해..
1,편집 진짜 잘했다.. 다시봐도 띵작이네
1,지금보니 1.2 경기 밴픽이 말도 안되네 프로출신있어서 그런가
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 제이스 왼쪽에 아펠 뭐임??"
1,원딜차이가 너무 컸어 ㅠ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=19m26s"">19:26</a>"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=31m44s"">31:44</a>"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=22m54s"">22:54</a> 랄로가 파카보다 형인가?? 둘이 동갑인줄 알았는데"
1,그렇게 잃고도 코인을 외치는 호씨ㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=15m15s"">15:15</a> 피지컬 ㅈ된다 역시 안죽었어"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 여기 잠깐 보이는 아펠 뭐임?"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 여기 제이스 옆에 잠깐 나왔다가 사라지는 아펠 뭐임?"
1,마지막 인터뷰때 랄로에서 뭔가 음침한 기운이 확느껴지네ㅋㅋㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 아펠 보이는데 이거 버그임?"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 뒤에 커신 뭐임??"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 즈음에 제이스 옆에 진같은게 서있는데 ?!"
1,ㅋㅋㅋㅋㅋ
1,미드 도선생님 등판했으면 바로 우승ㅋㅋ
1,그와중에 파카 솔킬따네
1,한번만 더해주면 안될까
1,버러지들 어쩌고 하는 새끼특) 지가 버러지임 ㅋㅋㅋ
1,랄로 목소리부터 걍 웃김ㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m35s"">14:35</a> 이 때도 이 버그가있었는네 1년넘은 지금도 안고쳐지고있구나 라이엇 ㅋㅋ"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a>"
1,플레임 담원 플레임인가요?
1,미드에 도파가 들어갔으면<br>이게임 몰랐다.
1,팤잘하누
1,one coin ㅋㅋㅋㅋㅋ 씹로
1,로사님도 진짜 엄청 수준높은 실력자 이시지만 안될거 알지안 &quot;도&quot;가 있었다면!
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a>~<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 아펠리오스 순간이동 하는데?"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=1m22s"">1:22</a> 그런방 ‘안’입니다 개웃기네 진심ㅋㅋㅋ"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 저거 버그냐 ㅋㅋ ?/"
1,박종우가 잘하긴해
1,랄로 인터뷰 ㅋㅋㅋㅋㅋ 이남자...볼수록 매력있다 ㅋㅋㅋ
1,😀
1,파카:이거 안좋아<br>랄로:몰라~
1,조합 어질어질하다 그죠?
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 귀신 아펠 1프레임 보이네 ㅈ망 버그겜"
1,이때 익절을..
1,또 봐도 재밌네 ㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 아펠이 제이스뒤에 깜빡하는데?"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 제이스 옆에 아펠 뭐임"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 아펠 귀신 ㄷ ㄷ"
1,그런방 안입니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,MSI도 제우스가 라인전은 계속 이겨주던데... 이 영상 떠올라서 씁쓸했습니다...
1,피닉스박 배신의 배신 ㅋㅋㅋㅋ
1,그저 랄로
1,랄로: 어? 그럼난 어떡해 ㅋㅋㅋ아 웃겨 죽겠네 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ
1,"랄로<br><a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m34s"">14:34</a> <a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=19m42s"">19:42</a> 헤카림<br><a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=7m10s"">7:10</a> 리신 <br><a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=26m45s"">26:45</a> 짜오"
1,??? : 그런 방 안입니다
1,"이조합 또 나올수 있을 까요 ,,,,ㅠ"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=24m40s"">24:40</a> 존나 웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
1,전부 복
1,첫판 트페가 닌탑가서 진짜 더럽게 안죽는구나 ㅋㅋ
1,챌린저라도 도구는 도구
1,처음 2분이 존나 재밌네
1,랄로 파카 탑솔킬하니까 알려주려는거 커엽네 ㅋㅋ 랄씨가 착해
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 이거 뭐임?"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m37s"">14:37</a> 아펠 잔상 뭐여"
1,랄로 인터뷰하는거 존나웃기네 ㅋㅋㅋ케
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 귀신이가 뭐고"
1,내가 딱 보고 싶었던 조합이다 ㅋㅋㅋ
1,희성에몽이 도파였다면
1,와 토토을 광고 해준다고? 정신나갓네 ㅋㅋ 부모없나
1,처음에 나오는 브금이름뭔지아는사람?
1,이팀 좀 다시 보고 싶을지도..?
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=15m17s"">15:17</a> 슈퍼플레이"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=13m27s"">13:27</a> 개기엽다"
1,랄로 대충하네
1,찾았다 범인~
1,Passengers
1,ㅁㄱ가 너무 못한다
1,X
1,왤케 웃음이 나오지 ㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=28m28s"">28:28</a> 괴물쥐 앞에서 넣을게~ㅋㅋㅋ"
1,예수님이 보여..
1,랄튜브영상 보다 이거 떴는데 2분만에 몇번을 터진거얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 에 아펠 순간적으로 나온거 뭐임?"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=13m24s"">13:24</a> 랄로 파카 챙겨 주는 거 귀엽다"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 아펠 잔상 뭐임?"
1,명작은 결말을 알고 봐도 재미를 준다
1,인트로만 봐도 존나 재밌는데ㅋㅋㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=22m32s"">22:32</a> 7개월이 지났는데 원딜 챔 두개 빼면 지금까지도 해먹는 놈들이네요"
1,랄로 너무 조코
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=4m17s"">4:17</a> 랄로저때 속으로 무슨생각했을까 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 두에 아펠 나만보임?"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 아펠 잔상보소"
1,배신은 섭이도 껴야하는거 아닌가요?ㅎㅎ
1,진짜 이건 언제봐도 희성에몽 웃음이 너무 맛있다 ㅋㅋㅋㅋ
1,원주 시차 이지랄 ㅋㅋ
1,랄로 개같이 못하긴 한다
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 여기 미드에 버그 뭐임"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m40s"">14:40</a> 유령임?"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m36s"">14:36</a> 게임시간 18분 4초에 아펠 버그 머임"
1,진짜 멤버보기만해도 거시기가 웅장해진다
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=13m24s"">13:24</a> 탑 솔킬땀 ㅋㅋㅋㅋ"
1,썸네일 혼자 얼굴 없는거 실화냐..
1,이 다섯명중에서 롤 실력 순서나열좀 …
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=15m10s"">15:10</a> 과로사: 오플 노공이야!"
1,파카가 매판 기복없이 잘하네
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m37s"">14:37</a> 저거 아펠 솔랭할때 깜짝깜짝 놀라는데 어케 안고쳐짐?"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 코뚱이 분신술"
1,재밌게 잘 봤습니다
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 아펠 귀신 뭐임"
1,파카: 5명 중에 제일 잘했음에도 불구하고 질 때마다 타인이 아닌 자신에게서 패배 원인을 찾으려함<br>과로사: 벌레티넘 랄로보다 못하는데 시끄러움 <br>랄로: 뇌절 자주 하지만 그래도 똥통 미드와 원딜 덕분에 빛이 남 <br>괴물쥐: 방귀 뀐 놈이 성낸다고 매판 제일 못하고 징징 거리기 + 짤릴 때마다 징징 거리기 스킬을 발동해 팀원 멘탈을 살살 녹임 <br>희성에몽: 자꾸 이상한 웃음 소리 냄
1,괴물쥐 존나 못하네 ㅋㅋ 남탓은 젤 잘하노
1,이때 아크샨이 있었더라면...
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=4m25s"">4:25</a> 이거 왜 이선균 같냐 ㅋㅋㅋㅋㅋ"
1,과로사 ㅈㄴ못하네
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=03m20s"">03:20</a> 닷지하자 그냥 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br><a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=03m31s"">03:31</a> 오피지지 보고있음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
1,아 라르로 인터뷰 시작하자마자 미치겠네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 귀신보임"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=19m50s"">19:50</a> ??: 그럼 나 어떡해"
1,다시보니까 이게 팀밸이 맞냐?
1,진짜 드븐말고 럼블 차는게 ㄹㅇ 웃음벨이네 ㅋㅋㅋㅋㅋㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 시야 버그인가 아펠 가운데 나왔다가 사라지네"
1,존나 재밌네
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=25m25s"">25:25</a> 저게 저 입에.."
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 여기 아펠뭐임"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a><br>뭐임 이거 ?"
1,"The steady sardine prognostically breathe because creature prenatally guide along a ludicrous vietnam. new, extra-large extra-small exuberant base"
1,Sibal 구 모 8시간전 후회없는선택
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=21m15s"">21:15</a>"
1,끝날때 랄튜브 아웃트로 왜 안나오냐?
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 아펠리오스 뭐임?"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=17m13s"">17:13</a> 순간 눈을 의심 했습니다"
1,과로사 박종우랑 코뚱잉 괴물쥐 피지컬차이가 심하네 ㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=23m20s"">23:20</a> 에 계속 눌르면 신음이 들리는데 그웬 죽는소리임?"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=23m14s"">23:14</a> 에 점화을 붙히니끼 어그로가 끌리지 파카형"
1,지든 이기든 여기팀이 훨씬 재밋음 ㅋㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=5m07s"">5:07</a> ㅋㅋㅋㅋㅋㅋㅋㅋ 럼블리신 야동 ㅇㅈㄹ하네 ㅋㅋㅋㅋㅋ"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=1m23s"">1:23</a>  그런 방 안입니다. 이거 개웃기넼"
1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 김찬호 ㅠㅠ
1,“어셈블”
1,어벤저스를 왜 돈주고봄!! 여기 떡하니 공짜로 보여주는구만
1,ㅋㅋㅋ 랄로짱ㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=1m24s"">1:24</a> 그런방 안입니다 이거 ㅈㄴ 웃긴데 아무도 언급이 없네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
1,이렇게라도 랄로를 보여주셔서 감사합니다..
1,희성이가 역시 챌린저네 아 물론 난 아이언
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=29m15s"">29:15</a> 변이가 뭐 임마~ 컽!"
1,100만뷰 한개 더 추가!
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=1m24s"">1:24</a> 그런 방 안입니다 는 그런방이라는거잖아ㅋㅋㅋㅋ"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=36m48s"">36:48</a>"
1,편집자 잘구했다진짜 일잘한다 𐌅 𐌅
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 뭐야 아펠 커신 ;;"
1,또 봐야지
1,탑이 전프로라 체급부터 차이나네
1,ㅇㄷㅊㅇ
1,걍 개 즐기면서 했네 ㅋㅋㅋㅋㅋㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 아펠 뭐냐"
1,과로사가 그냥 ㅈㄴ못함 ㅁㄷㅊㅇ임
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 오우 약간 소름"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 미드에 아펠리오스"
1,흐에엥
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=34m56s"">34:56</a> 목소리부터 웃기다"
1,랄로 시팔 진짜 말투 늙은이같네ㅋㅋㅋㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=9m11s"">9:11</a> 드레이븐을 찬다면...?"
1,스윗랄로 <br>역시 파카 챙기는건 랄로밖에 없다 ^^
1,도파 그사람이 와야 도랄팤쥐 완성에 밸런스 딱인데…
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=4m17s"">4:17</a> 과로사 ㅋㅋㅋ"
1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ근데 댓글다 랄로댓글이네
1,"저기 미드에 과로사 대신 도파가 들어갔으면 어케 됐을지도 궁금하네,,ㅋ"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> 제이스뒤에 아펠 출몰"
1,&quot;ㅂㅅ져쓰&quot;
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 아펠이 왜 잠깐있다 사라짐?"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m36s"">14:36</a> 부터 0.25 배로 보면 갑자기 아펠 나타났다가 사라짐 ㄷㄷ"
1,아껴먹는다고 이제 본다 히히히
1,파카는  스스로 객관적이라 멋있고 계속 보게되는듯
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> ?"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=21m21s"">21:21</a> 개재석 상태메세지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 롤ㅅㅂ미친게임"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=36m22s"">36:22</a><br><br>밥한끼하자=안하겠다<br><br>긍정적으로 검토해보겠다=안하겠다"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=30m22s"">30:22</a> ??? : 형 리신이 안나와"
1,토사장한테 광고를 받노
1,멤버 진짜 거를 타선이 없네 ㅋㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=29m17s"">29:17</a> 컽"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=2m35s"">2:35</a>"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=28m29s"">28:29</a> ???:넣을게~"
1,파카 조아♡
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 아펠갑자기 나타났다 사라지는거 머임?"
1,"&quot;5판 3선, 영상길이 40분 남짓, 파악해버렸다 이미&quot;"
1,초시계..
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a>"
1,아니 랄로 팀게임 하는거 보니까 멋있네 ㅋㅋ
1,진짜 시2발 트위치 생방볼때 김찬호 하는짓만 봐도 줜나웃겻다
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=36m40s"">36:40</a> ㅋㅋㅋㅋㅋㅋㅋ 긍정적으로 검토해보겠습니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂㅋㅋ"
1,괴랄팤쥐 이 조합은 진짜 못 참지 ㅋㅋㅋㅋ<br>특히 랄로 요즘 입덕했는데 ㅈㄴ웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=13m01s"">13:01</a> 그러니까 롤좀 하세요 랄선생님 ㅅㅂ"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m37s"">14:37</a> 제이스 왼쪽에 아펠 뭐임?"
1,@김경민
1,지만얼굴없이 바탕화면인거 뭔데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m38s"">14:38</a> ~ <a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 에 파카 옆 유령 뭐냐 ㅋㅋㅋㅋ"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=15m15s"">15:15</a>"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=32m15s"">32:15</a> 한작품의 조연이라도.. 말하나는 ㅈㄴ 멋있게 하는새끼"
1,미드에 의문의트페장인이있엇다면
1,왜 김해노인얘기뿐이냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,찬호 목소리만으로도 그저 즐겁다
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=17m11s"">17:11</a> 트페 벽플<br><a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=24m07s"">24:07</a> 탈론 벽플<br>누구라곤 안했습니다~"
1,"어벤져스 아이언맨 머리부서진걸로 처음장면에 결말스포 하던거처럼, 제목에 어벤&#39;져쓰&#39;라고 써놓고 &#39;졌음&#39;을 스포하는거 뭐임!"
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=4m20s"">4:20</a> 솔랭인줄 ㅋㅋㅋㅋㅋㅋㅋ"
1,파카 야  고정해줘라
1,"<a href=""https://www.youtube.com/watch?v=nha4p2e03i4&amp;t=14m39s"">14:39</a> 아펠리오스"
1,진찌 언제 또 이런조합으로 경기를보겠냐 너무 아쉽기도하고..재밌기도하네
