1,"와 진짜 휘용님 작품을 볼때는 인간승리시다;; 그냥 &quot;와&quot;라는 감탄사 말고는 할말이 없습니다 ,,,"
1,본 사람들 다 좋아요 누르고 가라!
1,양동이랑 화로 들고 지옥에서 구우면 석탄 캘 필요 없을텐데요~
1,"<a href=""https://www.youtube.com/watch?v=UXtPik71hxE&amp;t=15m40s"">15:40</a> 엔더맨이 흙 빼는중"
1,게임의 끝에서 만난 낭만
1,와.. 너무 이쁘다 게임으로 하는 예술..
1,이거 3D 프린트 가능할것같은데
1,와 ㅈㄴ 예쁘다 배경 ㅋㅋㅋㅋ 어떻게 저렇게 표현을 와 물론 쉐이더 빨도 있겠지만 이건 명작이 분명합니다
1,이러다가 바다안에 아틀란티스까지 구현하는 날이 올 것만 같음 ㅋㅋㅋㅋ 여전히 감탄
1,와아아아...진짜.. 진짜 명작이에요 진짜 ㅠㅠ
1,와... 이게 되네..?
1,쩐다
1,다음엔 용암으로 굽는 걸 어떨까욥 무한 용암 만들어서 하면 훨씬 오래 가고 편하실텐뎅 석탄 캐는 것보다
1,헐 최고예요ㅠㅠ
1,와 진짜 반고흐 저리가라네...
1,가스트 양식장 만들거였으면 그냥 흑요석 공장도 만들어 버렸으면 되는거 아닌가
1,이거 휘용님이 만드신 거였군요 구독하고 갑니다
1,예술 그 잡채...
1,"진짜 대단하시다,,, 새로운 예술작품이셔"
1,별이 빛나는 밤에 있는 게 산이 아니라 가까이 있는 나무 같은데
1,여긴 엔더시티~~
1,와...진짜 유리로 하나하나 채우시는 거 보고 경이롭다는 생각밖에 안 들었네요...대단하십니다👍👍
1,와 백그라운드 진짜 미쳤다....
1,좋아요없이는 볼수 없는 영상이다..
1,긱블에서 만든 반고흐 별이 빛나는 밤 영상 보자마자 이 영상이 알고리즘으로 올라온 이유가 있었군
1,휘용님 영상을 볼때마다 소름이 돋네요 정말 존경합니다 항상 좋은영상 감사합니다!! 휘용화이팅
1,이제는 자신이 그렸던 그림처럼 빛나는 별이 된 빈센트도 정말 자랑스러워할 만한 멋진 작품이네요..
1,배경을 마크 블록으로 점묘화로 표현하셨네.... 눈으로 감동을 느낄 수 없는 분을 위해 3D 작품으로 구현해서 손끝으로 느끼게 해준 정성을 보면 반 고흐도 무덤에서 뛰쳐나와서 박수치면서 브라보 휘용 외칠걸요?????
1,와~진짜 멋있다~^^
1,이렇게 자신의 작품을 제탄생 시키면 만약 고흐가 살아있엇다면 뭐라고 할지 궁금하다
1,진심 완성본 볼때 입이 쩍 벌어짐... 진짜 미쳤다
1,이쯤되면 맵 용량도 얼마나되는지 궁금하다...
1,부서진 시리우스 별도 낭만인데?
1,이젠 진짜 마크로 예술을하는구나 진짜 멋있다…
1,휘용님 긱블님 한솔님 정말 영상 재밌게 만들어주셔서 감사해요...보는도중 <br>&quot;눈이 1분만이라도 보였으면 <br>좋겠네...&quot;라는 찰나의 대사가 <br>가슴이 아려오네요😢😢
1,고흐가 깨어나서 봐야 할 작품
1,휘용이 돌아왔다!!
1,"휘용님! 고흐의 별이 빛나는 밤 작품이라니,,, 정말 아름다운 작품이자 따뜻한 선물이네요 ㅎㅎ 휘용님 영상 항상 즐겨보는 한 시청자인데 마크를 좋아하는 제 외국 친구들이 서바이벌 모드의 건축 영상을 본 적이 없다길래 제가 휘용님을 추천해줬는데 영어 자막이 없어서 친구들은 영상의 재미를 잘 느끼지 못할 것 같더라구요 ㅠ 휘용님의 나레이션이 킬포인데 말이죠 ㅠㅠ 물론 휘용님 너무 바쁘시구 힘드시겠지만 만약 여유가 좀 생기신다면 영어 자막을 넣어보시는건 어떨까요? 휘용님은 세계로 뻗어 나가야하는 마크 건축 유튜법니다..!! 오늘도 예쁜 힐링 영상 정말 감사합니다!"
1,전 휘용님이 아티스트라고 생각합니다. 이걸 보니 술을 마시지 않아도  예&#39;술&#39;에 취하겠네요. 대단하세요.👍🏻
1,엘리멘탈의 엘리멘트시티 만들어주세요🥹
1,미쳤다 ㄷㄷ 존경합니다
1,다음은 빈(머리)고흐의 머리빛나는밤 어떠신가요
1,잊을 때마다 찾아와 엄청난 작품을 마크로 만드는 그는..
1,하늘이 구현될 줄이야...
1,그동안 봤던것중에서 역대급이다
1,휘용님한테는... 영상 자주 올려달라고... 자주 보고 싶다고.. 말을 할 수가 없어요... ㅠㅠㅠ 그냥 입 벌리고 넋 놓고 봤네요 감사합니다
1,진짜 마크 건축의 신이다
1,오늘도 미쳤다..
1,와;
1,그저 이것만 말하고 싶다. 미친..ㅋㅋㅋ
1,진짜 긱블은 다 해주네
1,진짜 감탄밖에 안나온다...
1,진따 겜마톡이랑 합작함 해줘ㅜㅜㅠ😊
1,진짜 혼자서 이사람만큼 마크를 잘활용한 사람은 몇 없을거 같다<br>마크 개발자분들도 휘용님 유튜브 보면 뿌듯해하실거 같네요
1,동생이랑 봤는데 계속 <br>“와ㅏ.. 역대급이다.. 와ㅏ… 와ㅏ.. 와.. 역대급이다ㅏㅏ”  계속 이럼ㅋㅋㅋㅋㅋ
1,와 이번 건축물이 진짜 레전드네....
1,이번 작품은 진짜 레전드다.........
1,"너무 인상적인 건축물이에요.. 제가 가장 좋아하는 인상파 화가들중 하나인 고흐의 그림을 이렇게 입체적인 조형물로 보게되다니 정말 고흐와 시야를 공유한것과 같은 느낌에 너무 감동적이었어요. 평범한 하루에 예쁜 영상을 심어주셔서 감사해요🫶 그리고 뒤에 배경 겹쳐진 유리들로 표현한거 진짜..진짜....천채라는 말 밖에는,,,,"
1,휘용님 멘트가 오늘따라 더 울림이 있네요😢 일하다가 지친상태로 짬내서 보러왔는데 넘 잘보고 갑니다. 고생많으셨어요!
1,너무 멋지네요!
1,마크는 안하는데 매번 감탄스러워서 봄
1,와.. 배경 질감이 예술이네요
1,휘용찬란!
1,와……….. 소름이 3번
1,광기가 보이네요
1,마크는 엔드업뎃을 진행시켜라!
1,방학 못했어요ㅠㅡㅠ
1,별보다 더욱 빛나는 당신이 가장 아름답습니다.
1,박희동 폼 미쳤다
1,이 영상을 보니 생각나네요 <br>사촌동생이 마인크래프트로 저와 전남친의 이름 그리고 그사이에 하트를 만들어준적이 있습니다 <br>시간이 많이 들었겠다 생각하고 감동한적이 있는데 <br>이 영상을 보고 엄청난 정성이 느껴져 다시한번 감동을 느끼네요.. <br><br>저는 미술 전공생으로 저에겐  너무 익숙하고도 뻔한 별이 빛나는 밤에를 고작.. 아크릴화로 모작을 한적밖에 없는데 이렇게 재탄생 시킬 수 있다니 감탄하고 갑니다!! 😮❤❤<br>너무너무 잘봤습니다!!!<br>고생 많으셨습니다 <br>구독하고 가요 😆‼️
1,제발 영어 자막 사용해서 더 많은 사람들이 알게 해주세요 ㅜㅜㅜㅜㅜ
1,진짜.... 소름에 소름에 소름 x 99999999999
1,와 마크로 구현된 거 진짜 멋지네요
1,와 너무 예뻐요
1,근데 왜 죽자마자 땅에 떨어진 아이템 다 사라지는거에요?
1,이게 진짜 현대예술이다
1,다른 것도 다 대단했지만 이건 진짜 미친것같다
1,아니 이건 예술이지...
1,조금 유행 지났지만.. 펜트하우스 헤라펠리스도 만들어주시면 안될까여
1,진짜 이게 예술작품 아닐까
1,아무도 따라하진 않지만 설명은 열심히 하는 유튜버ㅋㅋ
1,한솔님께는 큰도움이 되지는 못했지만 우리들에게는 언제나 큰 놀라움을 주시는 휘용님.. 항상 응원합니다!
1,다음 주제!!! 베텔기우스 만들기!&#39;!!!!!!
1,이번 영상은 가장 감동적이였던거 같아요 유튜버중에 휘용님이 젤 좋음 ㅠㅠㅠ 덤덤하니 늘 계속 멈추지 않으시잖아요 비속어를 쓰지도 않고 바쁜 하루 끝에 보는 제 유일한 힐링이예요 들숨에 건강을 날숨에 재력을 얻길 바랄게요🫶🏻
1,이번 영상이 휘용 개그가 진짜 개웃기다ㅠㅠㅠ 몇번을 웃었는지 모르겠음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋ
1,"<a href=""https://www.youtube.com/watch?v=UXtPik71hxE&amp;t=10m51s"">10:51</a> 맨날 시청자 탓하고 크게 말하라고 하면서ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 비즈니스 휘용 장착.................."
1,휘용님같은 사람이 될려면 뭘하면 돼요?
1,????? 이게 왜됌....????
1,및친...
1,"아실수도 있지만 혹시 모르실수도 있으니까<br>휘용님이 빨리 돌아오셨으면 하는 마음에서!<br><br><a href=""https://www.youtube.com/watch?v=UXtPik71hxE&amp;t=6m20s"">6:20</a> 석탄은 개당 8개의 재료를 구울수 있는 반면 용암양동이는 개당 100개의 재료를 구울수 있는 극강의 효율을 지니고 있습니다!<br>심지어 석탄은 매번 직접 캐야 하지만 용암 양동이는 종유석과 가마솥을 이용해 무한용암을 만들수 있습니다! (흐르지 않는 용암 밑에 블럭을 놓고 그 블럭에 종유석을 놓으면 종유석으로 용암이 조금씩 흘러내리는 이팩트가 생김, 그 밑에 가마솥을 두면 가마솥에 용암이 차서  양동이로 뜰 수 있음)<br><br><a href=""https://www.youtube.com/watch?v=UXtPik71hxE&amp;t=6m30s"">6:30</a> 그냥 땅에 뼛가루 뿌리지 말고 원하는 꽃에 대고 뼛가루를 뿌리면 그 꽃만 주변에 복사됩니다!<br><br>이상 TMI 끝!"
1,와... 이번꺼는 진짜 미쳤네;;
1,이걸 엔더드래곤 소환하네... 미쳤다 ㄹㅇ
1,와씨 개멋잇다 와 ㅋㅋㅋㅋㅋㅋㅋ메친ㅋㅋㅋㅋㅋㅋㅋ나 마알못인데 재료들진짜 직접 구하는 거 맞음? 저렇게 큰 틀에 ㅋㅋㅋㅋ ㅁㅊ 리스펙
1,와우우우우우우ㅜ우웅
1,ㄷㄷ..
1,혹시 언젠가 메이드인 어비스 마을 만들어주실수 있을까요...?
1,시리우스 터진건 좀 너무 아깝...
1,와 미쳤다 진짜 안볼 수가 없네 ㅋㅋㅌㅋㅋ😊
1,와.....ㅠ
1,시리우스 별 고쳐주세요
1,건축을 하라니까 이젠 미술까지하네
1,"<a href=""https://www.youtube.com/watch?v=UXtPik71hxE&amp;t=19m08s"">19:08</a> 와...소름돋았습니다... 정말멋져요!"
1,아 그러니깐 저게 별 헤는 밤이군요
1,빈센트 반 고흐도 박수칠만한 그림
1,매번 여러가지 시도를 하실 때 마다 감탄하면서 보고 있지만 고흐의 독특한 붓터치와 색감을 유리블록의 배치로 표현하실 생각을 하시다니 아이디어가 정말 대단하신것 같아요!  원작처럼 너무너무 예쁜 그림이네요
1,방학아직 시작도 안함 ㅠㅠ
1,Los españoles reconocen tu arte. Esto es 👍🏻
1,"와...... 시리우스A? B?<br>저 고흐 좋아해서 이 작품 십자수로 한 적 있는데 부분 부분을 작게 보면 볼 수록 전체가 완전히 달라지는 그림이 무척 신비로웠습니다. 입체적 작품이 정말 아름답습니다. 저 나무는 키프로스, 사이프러스 나무라고 합니다."
1,이 형의 건축에는 감동이 있다
1,생각보다 빨리 돌아온 &#39;그&#39; 유튜버
1,우와라는 감탄만 나왔던 작품이었어요!! 저같으면 포기하고도 남았....ㅎ
1,시리우스 별이 사라진건 아쉽지만 <br>저 별이 빛나는 밤의 수많은 별들 중 하나로 돌아갔다고 생각하니<br>낭만있네요
1,이번 작품 진짜 아름다워요.... 마크로 이게 구현된다니....<br><br>휘용님 덕분에 마크 처음 알고 재미있게 하고있습니다ㅎㅎ<br>비록 폰마크지만 소소하게 즐기고 있어서 만족하고 이써요!! 항상 응원합니다!!
1,고흐:ㅇ..이건좀..
1,게임은 진짜 잘만 활용하면 좋은 것 같음
1,저 보기전에 댓글 답니다 .재밌겠다
1,와 아름답다
1,와 하다가 멘탈 개박살날만했겠는데ㅋㅋㅋㅋㅋ
1,역대급이네요..
1,저 이거 ㅂ그림 인줄 알아서 넘겼는 데 오늘  휘용님이라는거보고들어와서 보고있어요
1,휘용님 마크 채널 보면서 너무 만들고 싶은것들이 너무 많았는데 작은 마을이라도 건축 강좌 찍어주시면 감사하겠습니다!
1,시리우르부숴질때 아깝긴 했는데 엔더드래곤 날라다니고 뭔가 행성멸망 SF보는 것같아서 뭔가 부숴지는 것도 웅장했음
1,죽을때마다 비명 질렀을 휘용님 생각하면 가슴이 따뜻해지네요
1,"<a href=""https://www.youtube.com/watch?v=UXtPik71hxE&amp;t=5m08s"">5:08</a> 뭔가 멀뚱히 혼자 서있는 엔더맨 너무 귀엽다 ㅋㅋㅋㅋㅋㅋ"
1,와... 대박 너무 아름답네요
1,엔더수정을 건축재료를 쓸려고 그러나 하다가 시리우스에서 엔더드래곤 소환하는걸 보고 실실 쪼개면서 봤는데 <br><br>엔더 하늘을 배경으로 갑자기 별이 빛나는 밤에를 재현하는 장면에서 소름이 돋았습니다.  <br><br>야생에서 저정도의 건축을 하다니 ㄷㄷㄷㄷ
1,"휘용님 덕분에 좋은 유튜버분을 알게되서 기쁘네요. 생방으로도 작업하시는거 드문드문 봤던게 이번 영상 그림이었는데, 진짜 어느떄보다도 완성품보면서 놀랐던 작품인거 같습니다.  리스펙합니다."
1,썸넬 보자마자 바로 “준내 왜 저래 미쳫나봐” 이제는 슬슬 무서운정도로 미친듯이 잘하는거 같아요(물론 노가다)
1,나만 썸낼 착시현상보임??
1,천재다..
1,개쩐다진짜..
1,와 진짜 까먹었을때 온다
1,캬... 감탄밖에 안나오네요
1,투명 포션
1,"<a href=""https://www.youtube.com/watch?v=UXtPik71hxE&amp;t=13m10s"">13:10</a> 여기 크리에이티브모드 아닌가요?<br>(휘용님의 낭만을 응원합니다. 시비 아니고 순수한 궁금증이에요)"
1,건축법뭐임 이새기 천재냐?
1,진짜 변태시다....ㄷ
1,말이 점점 빨라지시는느낌...<br>천천히 더빙해주세요...!
1,와진짜 미쳤다..와..
1,"만질 수 있는 그림 모형도, 색을 알려주는 센서도 만들 수 없지만<br>자기가 할 수 있는 능력을 전부 쏟아서 드리는 선물이라 이거 낭만이네요"
1,밤하늘 표현하신거 정말 예술이네요...너무 아름다워요<br>늘 낭만있는 건축 감사해요 잘 보고있어요!
1,어케했노
1,왜안오나 하고있었습니다
1,와! 이번에는 잊혀지기 전에 돌아왔구나!
1,와 진짜 완성된거 개멋있다...... 배경 개쩔어 진짜...
1,? 아직 안까먹었는데
1,헉 흑요석은 엔드 들어갈때 밑에 생성되는 흑요석을 위더가 부수는 식의 자동 농장 만들면 됬었는데ㅠㅠ<br>건축물 아깝네요
1,미쳤네 ㅋㅋ 어떻게 이런걸 만들생각을 하신거죠? 일종의 경외심을 느낍니다
1,제가 진짜 진짜 좋아하는 작품 중 하나인데ㅠㅠ 배경에 그림에 사용된 질감? 채색 기법?까지 디테일하게 표현하신게 진짜 감탄만 나오네요...짱짱
1,왜… 일찍 왔어요?
1,멀리서보면 작품이요.<br>가까이서보면 피와 땀이로다.
1,언제나 잊을만 하면 돌아오는 유튜버
1,‘진짜 미친사람이다’ 라고 생각하고 냅다 들어와서 침흘리고 구경하기
1,한땀 한땀 공들인 서사가 있는 휘용님의 작품. 오늘도 잠 들기 전에 잘 봤습니다.
1,개쩐다
1,혹시 시리우스별 재건축은 안하시나요
1,유리 구울때 그냥 용암 쓰세요<br>용암 연료로 쓰면 두세트정도는 다 굽던디 짜피 지옥에 용암 많으니까 지옥에서 퍼오면 되니께
1,저 마인크래프트 작품을 긱블에서 3d프린터로 뽑아서 한솔님에게 전달했어도 좋았을거같네요
1,ㅁㅊ놈 안 힘드나?
1,"고된 하루 끝에 이런 멋진 작품을 보여주신 휘용님께 감사드립니당..<br>진짜 인간혐오 맥스였는데 갑자기 싹 녹네요,, 완성작 너무 예뻐요👍🏻👍🏻"
1,제가 정말 좋아하는 작품인데 마크에서 저렇게 크게 구현해주시다니 기쁩니다. 유리로 세세하게 표현한 뒷 배경에 발광석까지 올라가니까 정말 아름다워요. 이 작품을 이렇게 입체감 있게 만들어 주셔서 감사합니다. 정말 감동이에요.
1,다른것도 대단하지만 이거 맵 파일 이베이 올려두면 가격 엄청 많이 붙을텐데.... 조만간 되게 화려하게 해서 붙여봐요!!!!
1,노가다 라고 하면 가장 먼저 생각나는 한 사람  그 이름은휘용
1,이제 마크로 그림도 만드는 휘드래곤 폼 미쳤다
1,마크에서 만든걸 3D 프린팅으로 구현할 수 있으면 참 좋겠다는 생각이 드네요...<br>정말 좋은 활동이었다고 생각합니다.<br>정말 감사드립니다
1,"왜 저 프로젝트에 휘용님이 들어가시나 엄청 의아해했는데 긱블분들이 영상 시간상 스킵하신 노력과 정성을 마인크래프트를 통해 경험하는 느낌이네요! 무언가 시각장애인이 아니고, 긱블분들이 만드신 작품을 느낄 수 없는 지금의 상황에서 한솔님의 마음을 조금이나마 생각해보게 만드는 게 아니었나 해요. 명작 추상화를 네모네모로 구현한다는, 말도 안 되는 것 같은 도전도 그렇고요, 무엇보다 저 입체감 있는 작품이 완성되기 전까지 우리는 부분만을 볼 수 있었죠. 그러니 마침내 전체를 보았을 때 그저 인터넷에 떠도는 명화로써 감상하는 것과는 다른 느낌을 받게 되네요. 한편으로는 영상 나레이션에도 디테일한 설명이 들어갔으면 어땠을까 하는 생각도 들었어요!"
1,"이번에는 평소보다 빨리 돌아오셨네요<br>가 중요한게 아니라 오늘 건축은 정말 너무 멋졌어요,진짜 표현 잘 하신거 같아요"
1,형은 볼때마다 점점 잘생겨 보여
1,진짜 대단하신드ㅛ
1,볼때마다 믿친건가 싶네요
1,너무 예뻐요...ㅠㅠ 저기 들어가서 살고싶을만큼
1,20분 넋놓고 쭉 봤어요.. 대단하십니다 진짜 /👍👍👍👍👍👍
1,시리우스 ㅠㅠ
1,시리우스도 미래의 휘용님이 알아서 해주겠지..?
1,방학 시작하자마자 학원에 10시간동안.. 알찬가?
1,흑요석을 캐기 위해 시리우스 부수는 폼 미쳤다
1,와!!!!! 의미있는 작품 정말 멋져요오!!!!!
1,미쳤다리...✨
1,일해줘요......!제발
1,진짜 하나의 예술을 하시는구나
1,와 이번건 예술이네
1,모든 휘용님의 작품이 그렇지만 이번건 유난히 힘들었을거 같은데... 겜모로 해도 시간 엄청 걸릴거 같은 대단하네요 역시 휘용 그는 신이야
1,개인적으로 진지충 한번해보자면 휘용님이 성(?)이라고 했던것은 나무 윗부분이여서 원래는 작은 나무인데 화면의 앞에 있어서 저렇게 보이는 겁니당 작품에 맨 앞에 작게 만드시고 뒷부분 창작으로 만들으셨어도 좋을 듯하네요 <br><br>지금 작품도 굿굿!!!
1,와.. 역대급… 진짜 아름답다ㅠㅠ
1,그냥 예술
1,설마...시리우스는 버리는겨..?
1,혹시 돌아이세요?
1,그의 감동은 예술이 있다
1,진짜 최강 근성이다 미쳣다
1,검은 양털로 해도...?
1,이번건 정말 역대급 작품이네
1,이런게 진짜 양질의 컨텐츠이지 않나...
1,아니 안잊었다고
1,진짜 휘용님은 상하나 받아야한다ㅏ
1,휘용님 치즐건축은 해보실 생각 없나요
1,저도 이런 멋진 건축보면 한번 마크 시작해볼까 항상 고민중이네요 ㅎㅎ
1,휘용의 작품에는 낭만과 감동이 있다
1,와... 세상에서 제일 좋아하는 작품이에요 ㅠㅠㅠ 휘용님이 만들워 주셔서 감사합니다
1,서버 용량이 궁금한 나
1,ㅅㅂ 휘용 당신은 미쳤어
1,언제봐도 대단하시네....<br>개인적으로 건축 유튜버중 넘버 원입니다!
1,아 마우스 더블클릭 현상때문에 좋아요가 안눌려요!!!
1,저희들이 흑요석을 구할때는 저렇게 안캐고 흑요석 팜을 만드라는 아주 큰 교훈을 담은 영상이군요!
1,유튜브 알고리즘에서 사라지다가 갑자기 등장
1,휘용님. 정말 멋진 작품 잘봤습니다. 시작장애인 분들위해 아주 좋은 행보 멋지세요.<br>항상 응원하고 박수칩니다.
1,"불편포인트<br>1.눈물 4개만 필요함<br>2.포탈 열것도 아닌데 흑요석은 왜씀???<br>3.버그가 아니고 차원문 안에서 때려야만 때려지는게 맞음<br>4.위더가지고 팜만들면 1초에 30개 넘게 나오는 흑요석팜 잇음<br>5.성직자로 발광석 캘수 잇음(이건 52려 안조을지도)<br><br><br><br>마지막에 갬-덩으로 불편함을 다 날려버리는 후이용씨"
1,와 배경노가다 개빡실듯ㄷㄷ...
1,이 형은 마크에서 못하는게 뭘까...?
1,악섭할때 만드셨던거넹
1,"<a href=""https://www.youtube.com/watch?v=UXtPik71hxE&amp;t=8m52s"">8:52</a> 산도 만들고 바다도 만드니까 에베레스트 해주세요"
1,&quot;있었는지도 몰랐을때 나타나서 쟤 누구였지? 말하게 만드는 유튜버&quot;
1,방금 긱블 영상 보고 왓는데 이것도 진짜 대단하네요
1,흑요석공장있는데
1,고흐도 이거 보고 고트라 외칠듯
1,평소에도 낭만에 미친 사람이 아닐까 싶긴 했는데 저 시리우스 별 부수면서까지 흑요석 캐고 있는 방장은 진짜 그냥 미쳤다는 단어로 표현하는 게 큰 실례구나 하는 생각이 들었습니다<br>어느 동네 광기의 신이 휘용 유튜브를 봤다면 미친듯이 웃으면서 상이랍시고 상자의 조약돌을 모조리 치즈로 바꿔줬을 겁니다<br>아 마크엔 치즈 없나
1,진짜 이런 알고리즘... 착해
1,갑자기 예술작품을 만들어버리네
1,건물 하나가 없어지고 건물하나가 생겼네
1,왼쪽 다 밀어버릴때 tnt 쓰면 안대나
1,3인칭으로 어떻게 찍었나요 신기하네요<br>그나저나 저걸 진짜 다 직접 캔다니 어마무시합니다;;
